"Дата";"Регион";"Заражений";"Выздоровлений";"Смертей";"Смертей за день";"Заражений за день";"Выздоровлений за день"
13.04.2020;Дагестан;84;0;0;0;0;0
13.04.2020;Еврейская АО;9;0;0;0;1;0
13.04.2020;Забайкальский край;14;0;0;0;6;0
13.04.2020;Ивановская обл.;86;0;0;0;6;0
13.04.2020;Ингушетия;34;0;0;0;5;0
13.04.2020;Иркутская обл.;35;0;0;0;7;0
13.04.2020;Кабардино-Балкария;50;0;0;0;15;0
13.04.2020;Калининградская обл.;74;0;0;0;4;0
13.04.2020;Калмыкия;32;0;0;0;0;0
13.04.2020;Калужская обл.;34;0;0;0;10;0
13.04.2020;Камчатский край;10;0;0;0;0;0
13.04.2020;Карачаево-Черкессия;13;0;0;0;2;0
13.04.2020;Карелия;3;0;0;0;1;0
13.04.2020;Кемеровская обл.;14;0;0;0;2;0
13.04.2020;Кировская обл.;51;0;0;0;15;0
13.04.2020;Коми;208;0;0;0;0;0
13.04.2020;Костромская обл.;18;0;0;0;0;0
13.04.2020;Краснодарский край;210;0;0;0;41;0
13.04.2020;Красноярский край;110;0;0;0;25;0
13.04.2020;Крым;32;0;0;0;1;0
13.04.2020;Курганская обл.;4;0;0;0;0;0
13.04.2020;Курская обл.;58;0;0;0;15;0
13.04.2020;Ленинградская обл.;155;0;0;0;16;0
13.04.2020;Липецкая обл.;69;0;0;0;6;0
13.04.2020;Магаданская обл.;2;0;0;0;1;0
13.04.2020;Марий Эл;80;0;0;0;10;0
13.04.2020;Мордовия;58;0;0;0;16;0
13.04.2020;Москва;11513;0;0;0;1355;0
13.04.2020;Московская обл.;1855;0;0;0;495;0
13.04.2020;Мурманская обл.;128;0;0;0;0;0
13.04.2020;Нижегородская обл.;224;0;0;0;30;0
13.04.2020;Новгородская обл.;26;0;0;0;8;0
13.04.2020;Новосибирская обл.;36;0;0;0;8;0
13.04.2020;Омская обл.;20;0;0;0;1;0
13.04.2020;Оренбургская обл.;45;0;0;0;20;0
13.04.2020;Орловская обл.;34;0;0;0;5;0
13.04.2020;Пензенская обл.;84;0;0;0;17;0
13.04.2020;Пермский край;60;0;0;0;0;0
13.04.2020;Приморский край;28;0;0;0;4;0
13.04.2020;Псковская обл.;21;0;0;0;5;0
13.04.2020;Ростовская обл.;78;0;0;0;26;0
13.04.2020;Рязанская обл.;89;0;0;0;18;0
13.04.2020;Самарская обл.;29;0;0;0;5;0
13.04.2020;Санкт-Петербург;678;0;0;0;121;0
13.04.2020;Саратовская обл.;44;0;0;0;2;0
13.04.2020;Саха (Якутия);25;0;0;0;3;0
13.04.2020;Сахалинская обл.;11;0;0;0;0;0
13.04.2020;Свердловская обл.;85;0;0;0;7;0
13.04.2020;Севастополь;6;0;0;0;0;0
13.04.2020;Северная Осетия;34;0;0;0;0;0
13.04.2020;Смоленская обл.;21;0;0;0;4;0
13.04.2020;Ставропольский край;86;0;0;0;12;0
13.04.2020;Тамбовская обл.;48;0;0;0;0;0
13.04.2020;Татарстан;84;0;0;0;11;0
13.04.2020;Тверская обл.;75;0;0;0;44;0
13.04.2020;Томская обл.;8;0;0;0;4;0
13.04.2020;Тульская обл.;85;0;0;0;11;0
13.04.2020;Тыва;6;0;0;0;0;0
13.04.2020;Тюменская обл.;53;0;0;0;14;0
13.04.2020;Удмуртия;13;0;0;0;0;0
13.04.2020;Ульяновская обл.;86;0;0;0;16;0
13.04.2020;Хабаровский край;54;0;0;0;25;0
13.04.2020;Хакасия;12;0;0;0;0;0
13.04.2020;ХМАО – Югра;41;0;0;0;0;0
13.04.2020;Челябинская обл.;43;0;0;0;3;0
13.04.2020;Чечня;49;0;0;0;2;0
13.04.2020;Чувашия;65;0;0;0;15;0
13.04.2020;Ямало-Ненецкий АО;66;0;0;0;4;0
13.04.2020;Ярославская обл.;27;0;0;0;0;0
14.04.2020;Адыгея;27;0;0;0;7;0
14.04.2020;Алтайский край;36;0;0;0;5;0
14.04.2020;Амурская обл.;6;0;0;0;0;0
14.04.2020;Архангельская обл.;32;0;0;0;1;0
14.04.2020;Астраханская обл.;30;0;0;0;0;0
14.04.2020;Башкортостан;129;0;0;0;22;0
14.04.2020;Белгородская обл.;41;0;0;0;10;0
14.04.2020;Брянская обл.;142;0;0;0;0;0
14.04.2020;Бурятия;86;0;0;0;9;0
14.04.2020;Владимирская обл.;100;0;0;0;16;0
14.04.2020;Волгоградская обл.;46;0;0;0;2;0
14.04.2020;Вологодская обл.;50;0;0;0;7;0
14.04.2020;Воронежская обл.;68;0;0;0;8;0
14.04.2020;Дагестан;100;0;0;0;16;0
14.04.2020;Еврейская АО;9;0;0;0;0;0
14.04.2020;Забайкальский край;14;0;0;0;0;0
14.04.2020;Ивановская обл.;96;0;0;0;10;0
14.04.2020;Ингушетия;34;0;0;0;0;0
14.04.2020;Иркутская обл.;39;0;0;0;4;0
14.04.2020;Кабардино-Балкария;50;0;0;0;0;0
14.04.2020;Калининградская обл.;79;0;0;0;5;0
14.04.2020;Калмыкия;32;0;0;0;0;0
14.04.2020;Калужская обл.;49;0;0;0;15;0
14.04.2020;Камчатский край;10;0;0;0;0;0
14.04.2020;Карачаево-Черкессия;16;0;0;0;3;0
14.04.2020;Карелия;3;0;0;0;0;0
14.04.2020;Кемеровская обл.;14;0;0;0;0;0
14.04.2020;Кировская обл.;51;0;0;0;0;0
14.04.2020;Коми;305;0;0;0;97;0
14.04.2020;Костромская обл.;18;0;0;0;0;0
14.04.2020;Краснодарский край;215;0;0;0;5;0
14.04.2020;Красноярский край;131;0;0;0;21;0
14.04.2020;Крым;32;0;0;0;0;0
14.04.2020;Курганская обл.;4;0;0;0;0;0
14.04.2020;Курская обл.;58;0;0;0;0;0
14.04.2020;Ленинградская обл.;190;0;0;0;35;0
14.04.2020;Липецкая обл.;74;0;0;0;5;0
14.04.2020;Магаданская обл.;3;0;0;0;1;0
14.04.2020;Марий Эл;91;0;0;0;11;0
14.04.2020;Мордовия;71;0;0;0;13;0
14.04.2020;Москва;13002;0;0;0;1489;0
14.04.2020;Московская обл.;2315;0;0;0;460;0
14.04.2020;Мурманская обл.;128;0;0;0;0;0
14.04.2020;Нижегородская обл.;292;0;0;0;68;0
14.04.2020;Новгородская обл.;26;0;0;0;0;0
14.04.2020;Новосибирская обл.;36;0;0;0;0;0
14.04.2020;Омская обл.;20;0;0;0;0;0
14.04.2020;Оренбургская обл.;53;0;0;0;8;0
14.04.2020;Орловская обл.;41;0;0;0;7;0
14.04.2020;Пензенская обл.;84;0;0;0;0;0
14.04.2020;Пермский край;87;0;0;0;27;0
14.04.2020;Приморский край;32;0;0;0;4;0
14.04.2020;Псковская обл.;21;0;0;0;0;0
14.04.2020;Ростовская обл.;98;0;0;0;20;0
14.04.2020;Рязанская обл.;116;0;0;0;27;0
14.04.2020;Самарская обл.;40;0;0;0;11;0
14.04.2020;Санкт-Петербург;799;0;0;0;121;0
14.04.2020;Саратовская обл.;49;0;0;0;5;0
14.04.2020;Саха (Якутия);26;0;0;0;1;0
14.04.2020;Сахалинская обл.;11;0;0;0;0;0
14.04.2020;Свердловская обл.;93;0;0;0;8;0
14.04.2020;Севастополь;7;0;0;0;1;0
14.04.2020;Северная Осетия;52;0;0;0;18;0
14.04.2020;Смоленская обл.;55;0;0;0;34;0
14.04.2020;Ставропольский край;95;0;0;0;9;0
14.04.2020;Тамбовская обл.;83;0;0;0;35;0
14.04.2020;Татарстан;107;0;0;0;23;0
14.04.2020;Тверская обл.;75;0;0;0;0;0
14.04.2020;Томская обл.;15;0;0;0;7;0
14.04.2020;Тульская обл.;85;0;0;0;0;0
14.04.2020;Тыва;6;0;0;0;0;0
14.04.2020;Тюменская обл.;67;0;0;0;14;0
14.04.2020;Удмуртия;19;0;0;0;6;0
14.04.2020;Ульяновская обл.;86;0;0;0;0;0
14.04.2020;Хабаровский край;54;0;0;0;0;0
14.04.2020;Хакасия;20;0;0;0;8;0
14.04.2020;ХМАО – Югра;56;0;0;0;15;0
14.04.2020;Челябинская обл.;48;0;0;0;5;0
14.04.2020;Чечня;64;0;0;0;15;0
14.04.2020;Чувашия;65;0;0;0;0;0
14.04.2020;Ямало-Ненецкий АО;66;0;0;0;0;0
14.04.2020;Ярославская обл.;27;0;0;0;0;0
15.04.2020;Адыгея;27;0;0;0;0;0
15.04.2020;Алтайский край;39;0;0;0;3;0
15.04.2020;Амурская обл.;6;0;0;0;0;0
15.04.2020;Архангельская обл.;32;0;0;0;0;0
15.04.2020;Астраханская обл.;47;0;0;0;17;0
15.04.2020;Башкортостан;149;0;0;0;20;0
15.04.2020;Белгородская обл.;45;0;0;0;4;0
15.04.2020;Брянская обл.;164;0;0;0;22;0
15.04.2020;Бурятия;92;0;0;0;6;0
15.04.2020;Владимирская обл.;145;0;0;0;45;0
15.04.2020;Волгоградская обл.;47;0;0;0;1;0
15.04.2020;Вологодская обл.;52;0;0;0;2;0
15.04.2020;Воронежская обл.;75;0;0;0;7;0
15.04.2020;Дагестан;105;0;0;0;5;0
15.04.2020;Еврейская АО;9;0;0;0;0;0
15.04.2020;Забайкальский край;14;0;0;0;0;0
15.04.2020;Ивановская обл.;121;0;0;0;25;0
15.04.2020;Ингушетия;90;0;0;0;56;0
15.04.2020;Иркутская обл.;39;0;0;0;0;0
15.04.2020;Кабардино-Балкария;50;0;0;0;0;0
15.04.2020;Калининградская обл.;84;0;0;0;5;0
15.04.2020;Калмыкия;35;0;0;0;3;0
15.04.2020;Калужская обл.;74;0;0;0;25;0
15.04.2020;Камчатский край;10;0;0;0;0;0
15.04.2020;Карачаево-Черкессия;23;0;0;0;7;0
15.04.2020;Карелия;7;0;0;0;4;0
15.04.2020;Кемеровская обл.;15;0;0;0;1;0
15.04.2020;Кировская обл.;64;0;0;0;13;0
15.04.2020;Коми;402;0;0;0;97;0
15.04.2020;Костромская обл.;27;0;0;0;9;0
15.04.2020;Краснодарский край;239;0;0;0;24;0
15.04.2020;Красноярский край;142;0;0;0;11;0
15.04.2020;Крым;34;0;0;0;2;0
15.04.2020;Курганская обл.;10;0;0;0;6;0
15.04.2020;Курская обл.;89;0;0;0;31;0
15.04.2020;Ленинградская обл.;298;0;0;0;108;0
15.04.2020;Липецкая обл.;85;0;0;0;11;0
15.04.2020;Магаданская обл.;3;0;0;0;0;0
15.04.2020;Марий Эл;118;0;0;0;27;0
15.04.2020;Мордовия;71;0;0;0;0;0
15.04.2020;Москва;14776;0;0;0;1774;0
15.04.2020;Московская обл.;2587;0;0;0;272;0
15.04.2020;Мурманская обл.;265;0;0;0;137;0
15.04.2020;Нижегородская обл.;339;0;0;0;47;0
15.04.2020;Новгородская обл.;26;0;0;0;0;0
15.04.2020;Новосибирская обл.;53;0;0;0;17;0
15.04.2020;Омская обл.;22;0;0;0;2;0
15.04.2020;Оренбургская обл.;54;0;0;0;1;0
15.04.2020;Орловская обл.;41;0;0;0;0;0
15.04.2020;Пензенская обл.;100;0;0;0;16;0
15.04.2020;Пермский край;114;0;0;0;27;0
15.04.2020;Приморский край;36;0;0;0;4;0
15.04.2020;Псковская обл.;27;0;0;0;6;0
15.04.2020;Ростовская обл.;104;0;0;0;6;0
15.04.2020;Рязанская обл.;116;0;0;0;0;0
15.04.2020;Самарская обл.;40;0;0;0;0;0
15.04.2020;Санкт-Петербург;929;0;0;0;130;0
15.04.2020;Саратовская обл.;56;0;0;0;7;0
15.04.2020;Саха (Якутия);33;0;0;0;7;0
15.04.2020;Сахалинская обл.;12;0;0;0;1;0
15.04.2020;Свердловская обл.;105;0;0;0;12;0
15.04.2020;Севастополь;8;0;0;0;1;0
15.04.2020;Северная Осетия;52;0;0;0;0;0
15.04.2020;Смоленская обл.;106;0;0;0;51;0
15.04.2020;Ставропольский край;115;0;0;0;20;0
15.04.2020;Тамбовская обл.;83;0;0;0;0;0
15.04.2020;Татарстан;107;0;0;0;0;0
15.04.2020;Тверская обл.;117;0;0;0;42;0
15.04.2020;Томская обл.;15;0;0;0;0;0
15.04.2020;Тульская обл.;130;0;0;0;45;0
15.04.2020;Тыва;6;0;0;0;0;0
15.04.2020;Тюменская обл.;85;0;0;0;18;0
15.04.2020;Удмуртия;27;0;0;0;8;0
15.04.2020;Ульяновская обл.;104;0;0;0;18;0
15.04.2020;Хабаровский край;77;0;0;0;23;0
15.04.2020;Хакасия;26;0;0;0;6;0
15.04.2020;ХМАО – Югра;71;0;0;0;15;0
15.04.2020;Челябинская обл.;51;0;0;0;3;0
15.04.2020;Чечня;105;0;0;0;41;0
15.04.2020;Чувашия;78;0;0;0;13;0
15.04.2020;Ямало-Ненецкий АО;73;0;0;0;7;0
15.04.2020;Ярославская обл.;39;0;0;0;12;0
16.04.2020;Адыгея;43;0;0;0;16;0
16.04.2020;Алтайский край;48;0;0;0;9;0
16.04.2020;Амурская обл.;9;0;0;0;3;0
16.04.2020;Архангельская обл.;33;0;0;0;1;0
16.04.2020;Астраханская обл.;60;0;0;0;13;0
16.04.2020;Башкортостан;191;0;0;0;42;0
16.04.2020;Белгородская обл.;58;0;0;0;13;0
16.04.2020;Брянская обл.;201;0;0;0;37;0
16.04.2020;Бурятия;100;0;0;0;8;0
16.04.2020;Владимирская обл.;159;0;0;0;14;0
16.04.2020;Волгоградская обл.;58;0;0;0;11;0
16.04.2020;Вологодская обл.;67;0;0;0;15;0
16.04.2020;Воронежская обл.;89;0;0;0;14;0
16.04.2020;Дагестан;154;0;0;0;49;0
16.04.2020;Еврейская АО;10;0;0;0;1;0
16.04.2020;Забайкальский край;28;0;0;0;14;0
16.04.2020;Ивановская обл.;136;0;0;0;15;0
16.04.2020;Ингушетия;153;0;0;0;63;0
16.04.2020;Иркутская обл.;45;0;0;0;6;0
16.04.2020;Кабардино-Балкария;69;0;0;0;19;0
16.04.2020;Калининградская обл.;92;0;0;0;8;0
16.04.2020;Калмыкия;36;0;0;0;1;0
16.04.2020;Калужская обл.;102;0;0;0;28;0
16.04.2020;Камчатский край;21;0;0;0;11;0
16.04.2020;Карачаево-Черкессия;30;0;0;0;7;0
16.04.2020;Карелия;8;0;0;0;1;0
16.04.2020;Кемеровская обл.;18;0;0;0;3;0
16.04.2020;Кировская обл.;73;0;0;0;9;0
16.04.2020;Коми;441;0;0;0;39;0
16.04.2020;Костромская обл.;38;0;0;0;11;0
16.04.2020;Краснодарский край;260;0;0;0;21;0
16.04.2020;Красноярский край;202;0;0;0;60;0
16.04.2020;Крым;37;0;0;0;3;0
16.04.2020;Курганская обл.;11;0;0;0;1;0
16.04.2020;Курская обл.;120;0;0;0;31;0
16.04.2020;Ленинградская обл.;330;0;0;0;32;0
16.04.2020;Липецкая обл.;96;0;0;0;11;0
16.04.2020;Магаданская обл.;18;0;0;0;15;0
16.04.2020;Марий Эл;147;0;0;0;29;0
16.04.2020;Мордовия;71;0;0;0;0;0
16.04.2020;Москва;16146;0;0;0;1370;0
16.04.2020;Московская обл.;3054;0;0;0;467;0
16.04.2020;Мурманская обл.;306;0;0;0;41;0
16.04.2020;Нижегородская обл.;404;0;0;0;65;0
16.04.2020;Новгородская обл.;53;0;0;0;27;0
16.04.2020;Новосибирская обл.;64;0;0;0;11;0
16.04.2020;Омская обл.;23;0;0;0;1;0
16.04.2020;Оренбургская обл.;82;0;0;0;28;0
16.04.2020;Орловская обл.;73;0;0;0;32;0
16.04.2020;Пензенская обл.;107;0;0;0;7;0
16.04.2020;Пермский край;132;0;0;0;18;0
16.04.2020;Приморский край;40;0;0;0;4;0
16.04.2020;Псковская обл.;32;0;0;0;5;0
16.04.2020;Ростовская обл.;145;0;0;0;41;0
16.04.2020;Рязанская обл.;154;0;0;0;38;0
16.04.2020;Самарская обл.;50;0;0;0;10;0
16.04.2020;Санкт-Петербург;1083;0;0;0;154;0
16.04.2020;Саратовская обл.;70;0;0;0;14;0
16.04.2020;Саха (Якутия);35;0;0;0;2;0
16.04.2020;Сахалинская обл.;12;0;0;0;0;0
16.04.2020;Свердловская обл.;111;0;0;0;6;0
16.04.2020;Севастополь;8;0;0;0;0;0
16.04.2020;Северная Осетия;52;0;0;0;0;0
16.04.2020;Смоленская обл.;132;0;0;0;26;0
16.04.2020;Ставропольский край;143;0;0;0;28;0
16.04.2020;Тамбовская обл.;133;0;0;0;50;0
16.04.2020;Татарстан;128;0;0;0;21;0
16.04.2020;Тверская обл.;151;0;0;0;34;0
16.04.2020;Томская обл.;21;0;0;0;6;0
16.04.2020;Тульская обл.;174;0;0;0;44;0
16.04.2020;Тыва;8;0;0;0;2;0
16.04.2020;Тюменская обл.;112;0;0;0;27;0
16.04.2020;Удмуртия;42;0;0;0;15;0
16.04.2020;Ульяновская обл.;123;0;0;0;19;0
16.04.2020;Хабаровский край;91;0;0;0;14;0
16.04.2020;Хакасия;27;0;0;0;1;0
16.04.2020;ХМАО – Югра;110;0;0;0;39;0
16.04.2020;Челябинская обл.;53;0;0;0;2;0
16.04.2020;Чечня;108;0;0;0;3;0
16.04.2020;Чувашия;125;0;0;0;47;0
16.04.2020;Ямало-Ненецкий АО;95;0;0;0;22;0
16.04.2020;Ярославская обл.;62;0;0;0;23;0
17.04.2020;Адыгея;79;0;0;0;36;0
17.04.2020;Алтайский край;53;0;0;0;5;0
17.04.2020;Амурская обл.;11;0;0;0;2;0
17.04.2020;Архангельская обл.;34;0;0;0;1;0
17.04.2020;Астраханская обл.;64;0;0;0;4;0
17.04.2020;Башкортостан;213;0;0;0;22;0
17.04.2020;Белгородская обл.;70;0;0;0;12;0
17.04.2020;Брянская обл.;228;0;0;0;27;0
17.04.2020;Бурятия;103;0;0;0;3;0
17.04.2020;Владимирская обл.;183;0;0;0;24;0
17.04.2020;Волгоградская обл.;62;0;0;0;4;0
17.04.2020;Вологодская обл.;77;0;0;0;10;0
17.04.2020;Воронежская обл.;108;0;0;0;19;0
17.04.2020;Дагестан;213;0;0;0;59;0
17.04.2020;Еврейская АО;16;0;0;0;6;0
17.04.2020;Забайкальский край;30;0;0;0;2;0
17.04.2020;Ивановская обл.;149;0;0;0;13;0
17.04.2020;Ингушетия;191;0;0;0;38;0
17.04.2020;Иркутская обл.;47;0;0;0;2;0
17.04.2020;Кабардино-Балкария;92;0;0;0;23;0
17.04.2020;Калининградская обл.;104;0;0;0;12;0
17.04.2020;Калмыкия;53;0;0;0;17;0
17.04.2020;Калужская обл.;122;0;0;0;20;0
17.04.2020;Камчатский край;29;0;0;0;8;0
17.04.2020;Карачаево-Черкессия;49;0;0;0;19;0
17.04.2020;Карелия;9;0;0;0;1;0
17.04.2020;Кемеровская обл.;22;0;0;0;4;0
17.04.2020;Кировская обл.;91;0;0;0;18;0
17.04.2020;Коми;455;0;0;0;14;0
17.04.2020;Костромская обл.;47;0;0;0;9;0
17.04.2020;Краснодарский край;290;0;0;0;30;0
17.04.2020;Красноярский край;231;0;0;0;29;0
17.04.2020;Крым;40;0;0;0;3;0
17.04.2020;Курганская обл.;12;0;0;0;1;0
17.04.2020;Курская обл.;145;0;0;0;25;0
17.04.2020;Ленинградская обл.;354;0;0;0;24;0
17.04.2020;Липецкая обл.;108;0;0;0;12;0
17.04.2020;Магаданская обл.;18;0;0;0;0;0
17.04.2020;Марий Эл;179;0;0;0;32;0
17.04.2020;Мордовия;136;0;0;0;65;0
17.04.2020;Москва;18105;0;0;0;1959;0
17.04.2020;Московская обл.;3526;0;0;0;472;0
17.04.2020;Мурманская обл.;314;0;0;0;8;0
17.04.2020;Нижегородская обл.;458;0;0;0;54;0
17.04.2020;Новгородская обл.;74;0;0;0;21;0
17.04.2020;Новосибирская обл.;76;0;0;0;12;0
17.04.2020;Омская обл.;26;0;0;0;3;0
17.04.2020;Оренбургская обл.;120;0;0;0;38;0
17.04.2020;Орловская обл.;85;0;0;0;12;0
17.04.2020;Пензенская обл.;119;0;0;0;12;0
17.04.2020;Пермский край;144;0;0;0;12;0
17.04.2020;Приморский край;49;0;0;0;9;0
